cohort,skill_id,skill_name,has_skill_md,embedded_example_mentions,embedded_code_fence_count,example_dir_count,example_dir_paths,example_file_count,example_total_bytes,example_file_exts
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-loki-mode-skill-md,loki-mode,1,6,26,15,examples;examples/todo-app-generated;examples/todo-app-generated/.loki;examples/todo-app-generated/.loki/queue;examples/todo-app-generated/.loki/state;examples/todo-app-generated/backend;examples/todo-app-generated/backend/src;examples/todo-app-generated/backend/src/db;examples/todo-app-generated/backend/src/routes;examples/todo-app-generated/backend/src/types;examples/todo-app-generated/frontend;examples/todo-app-generated/frontend/src;examples/todo-app-generated/frontend/src/api;examples/todo-app-generated/frontend/src/components;examples/todo-app-generated/frontend/src/hooks,50,347439,.css:2;.db-shm:1;.db-wal:1;.html:1;.json:13;.md:10;.sql:1;.ts:11;.tsx:7;.txt:1;<no_ext>:2
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-mechanistic-interpretability-nnsight-skill-md,nnsight-remote-interpretability,1,0,17,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-mechanistic-interpretability-pyvene-skill-md,pyvene-interventions,1,0,14,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-mechanistic-interpretability-saelens-skill-md,sparse-autoencoder-training,1,1,13,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-mechanistic-interpretability-transformer-lens-skill-md,transformer-lens-interpretability,1,0,12,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-ml-paper-writing-skill-md,ml-paper-writing,1,18,26,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-mlops-mlflow-skill-md,mlflow,1,3,29,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-mlops-tensorboard-skill-md,tensorboard,1,2,28,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-mlops-weights-and-biases-skill-md,weights-and-biases,1,5,23,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-model-architecture-litgpt-skill-md,implementing-llms-litgpt,1,0,31,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-model-architecture-mamba-skill-md,mamba-architecture,1,0,11,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-model-architecture-nanogpt-skill-md,nanogpt,1,1,18,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-model-architecture-rwkv-skill-md,rwkv-architecture,1,1,11,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-model-architecture-torchtitan-skill-md,distributed-llm-pretraining-torchtitan,1,0,25,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-multimodal-audiocraft-skill-md,audiocraft-audio-generation,1,0,18,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-multimodal-blip-2-skill-md,blip-2-vision-language,1,0,16,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-multimodal-clip-skill-md,clip,1,0,8,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-multimodal-llava-skill-md,llava,1,0,15,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-multimodal-segment-anything-skill-md,segment-anything-model,1,0,23,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-multimodal-stable-diffusion-skill-md,stable-diffusion-image-generation,1,0,25,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-multimodal-whisper-skill-md,whisper,1,0,15,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-observability-langsmith-skill-md,langsmith-observability,1,3,22,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-observability-phoenix-skill-md,phoenix-observability,1,2,24,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-openai-docs-skill-md,openai-docs,1,1,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-optimization-awq-skill-md,awq-quantization,1,1,15,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-optimization-bitsandbytes-skill-md,quantizing-models-bitsandbytes,1,2,23,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-optimization-flash-attention-skill-md,optimizing-attention-flash,1,0,25,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-optimization-gguf-skill-md,gguf-quantization,1,0,20,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-optimization-gptq-skill-md,gptq,1,3,17,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-optimization-hqq-skill-md,hqq-quantization,1,0,18,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-parallel-agents-skill-md,parallel-agents,1,0,8,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-perplexity-skill-md,perplexity,1,1,3,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-grpo-rl-training-skill-md,grpo-rl-training,1,13,17,1,examples,1,11568,.py:1
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-miles-skill-md,miles-rl-training,1,0,11,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-openrlhf-skill-md,openrlhf-training,1,2,12,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-simpo-skill-md,simpo-training,1,0,13,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-slime-skill-md,slime-rl-training,1,6,26,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-torchforge-skill-md,torchforge-rl-training,1,0,22,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-trl-fine-tuning-skill-md,fine-tuning-with-trl,1,3,26,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-post-training-verl-skill-md,verl-rl-training,1,1,18,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-caching-skill-md,prompt-caching,1,0,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-engineer-skill-md,prompt-engineer,1,11,3,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-engineering-dspy-skill-md,dspy,1,18,28,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-engineering-guidance-skill-md,guidance,1,3,26,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-engineering-instructor-skill-md,instructor,1,9,32,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-engineering-outlines-skill-md,outlines,1,6,29,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-engineering-skill-md,prompt-engineering,1,17,6,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-prompt-library-skill-md,prompt-library,1,16,20,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-qa-test-planner-skill-md,qa-test-planner,1,9,17,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-chroma-skill-md,chroma,1,0,17,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-engineer-skill-md,rag-engineer,1,0,3,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-faiss-skill-md,faiss,1,0,10,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-implementation-skill-md,rag-implementation,1,0,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-pinecone-skill-md,pinecone,1,0,12,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-qdrant-skill-md,qdrant-vector-search,1,0,19,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-rag-sentence-transformers-skill-md,sentence-transformers,1,1,11,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-research-engineer-skill-md,research-engineer,1,4,1,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-safety-alignment-constitutional-ai-skill-md,constitutional-ai,1,1,14,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-safety-alignment-llamaguard-skill-md,llamaguard,1,2,13,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-safety-alignment-nemo-guardrails-skill-md,nemo-guardrails,1,4,10,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-subagent-driven-development-skill-md,subagent-driven-development,1,1,3,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-tokenization-huggingface-tokenizers-skill-md,huggingface-tokenizers,1,0,17,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-tokenization-sentencepiece-skill-md,sentencepiece,1,0,10,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-voice-agents-skill-md,voice-agents,1,0,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-ai-research-voice-ai-development-skill-md,voice-ai-development,1,0,3,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-ab-test-setup-skill-md,ab-test-setup,1,2,5,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-agile-product-owner-skill-md,agile-product-owner,1,0,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-ai-product-skill-md,ai-product,1,0,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-ai-wrapper-product-skill-md,ai-wrapper-product,1,1,9,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-analytics-tracking-skill-md,analytics-tracking,1,1,7,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-builder-skill-md,app-builder,1,1,1,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-builder-templates-skill-md,templates,1,0,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-app-store-optimization-skill-md,app-store-optimization,1,0,11,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-ceo-advisor-skill-md,ceo-advisor,1,0,6,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-competitor-alternatives-skill-md,competitor-alternatives,1,3,16,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-content-creator-skill-md,content-creator,1,0,3,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-copy-editing-skill-md,copy-editing,1,2,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-copywriting-skill-md,copywriting,1,13,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-cto-advisor-skill-md,cto-advisor,1,1,7,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-email-sequence-skill-md,email-sequence,1,6,2,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-email-systems-skill-md,email-systems,1,0,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-form-cro-skill-md,form-cro,1,2,2,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-free-tool-strategy-skill-md,free-tool-strategy,1,9,2,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-launch-strategy-skill-md,launch-strategy,1,6,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-marketing-demand-acquisition-skill-md,marketing-demand-acquisition,1,3,18,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-marketing-ideas-skill-md,marketing-ideas,1,1,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-marketing-psychology-skill-md,marketing-psychology,1,1,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-marketing-strategy-pmm-skill-md,marketing-strategy-pmm,1,6,22,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-micro-saas-launcher-skill-md,micro-saas-launcher,1,1,6,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-onboarding-cro-skill-md,onboarding-cro,1,5,2,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-page-cro-skill-md,page-cro,1,1,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-paid-ads-skill-md,paid-ads,1,4,5,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-paywall-upgrade-cro-skill-md,paywall-upgrade-cro,1,1,5,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-popup-cro-skill-md,popup-cro,1,3,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-pricing-strategy-skill-md,pricing-strategy,1,11,6,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-product-manager-toolkit-skill-md,product-manager-toolkit,1,2,13,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-product-strategist-skill-md,product-strategist,1,0,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-programmatic-seo-skill-md,programmatic-seo,1,24,2,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-referral-program-skill-md,referral-program,1,7,9,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-schema-markup-skill-md,schema-markup,1,41,14,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-seo-audit-skill-md,seo-audit,1,1,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-seo-fundamentals-skill-md,seo-fundamentals,1,1,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-seo-optimizer-skill-md,seo-optimizer,1,11,18,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-signup-flow-cro-skill-md,signup-flow-cro,1,1,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-social-content-skill-md,social-content,1,4,14,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-viral-generator-builder-skill-md,viral-generator-builder,1,2,7,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-3d-web-experience-skill-md,3d-web-experience,1,0,11,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-accessibility-auditor-skill-md,accessibility-auditor,1,1,19,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-c4-architecture-skill-md,c4-architecture,1,1,17,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-claude-d3js-skill-skill-md,d3-viz,1,5,25,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-develop-web-game-skill-md,develop-web-game,1,6,7,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-draw-io-skill-md,draw-io,1,4,13,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-excalidraw-skill-md,excalidraw,1,2,6,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-executing-marketing-campaigns-skill-md,executing-marketing-campaigns,1,0,0,1,examples,1,1543,.csv:1
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-figma-implement-design-skill-md,figma-implement-design,1,4,2,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-figma-skill-md,figma,1,0,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-2d-games-skill-md,2d-games,1,0,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-3d-games-skill-md,3d-games,1,0,1,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-game-art-skill-md,game-art,1,2,3,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-game-audio-skill-md,game-audio,1,3,2,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-game-design-skill-md,game-design,1,2,2,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-mobile-games-skill-md,mobile-games,1,0,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-multiplayer-skill-md,multiplayer,1,0,2,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-pc-games-skill-md,pc-games,1,0,2,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-skill-md,game-development,1,5,2,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-vr-ar-skill-md,vr-ar,1,0,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-web-games-skill-md,web-games,1,0,1,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-imagegen-skill-md,imagegen,1,8,5,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-interactive-portfolio-skill-md,interactive-portfolio,1,0,7,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-marp-slide-skill-md,marp-slide,1,1,1,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-meme-factory-skill-md,meme-factory,1,10,15,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-mermaid-diagrams-skill-md,mermaid-diagrams,1,1,6,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-mobile-design-skill-md,mobile-design,1,1,9,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-remotion-best-practices-skill-md,remotion-best-practices,1,1,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-scroll-experience-skill-md,scroll-experience,1,0,11,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-tailwind-patterns-skill-md,tailwind-patterns,1,2,1,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-design-system-skill-md,ui-design-system,1,0,0,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-ui-ux-pro-max-skill-md,ui-ux-pro-max,1,5,12,0,,0,0,
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-ux-researcher-designer-skill-md,ux-researcher-designer,1,0,0,0,,0,0,
